year,word,lemmatized_word
2021,placas,placa
2021,fotovoltaicasademás,fotovoltaicasademás
2021,compañía,compañía
2021,seguido,seguido
2021,avanzando,avanzar
2021,2019,2019
2021,2020,2020
2021,apuesta,apostar
2021,tiendas,tienda
2021,ecoeficientes,ecoeficient
2021,medio,medio
2021,adaptación,adaptación
2021,red,red
2021,supermercados,supermercado
2021,nuevo,nuevo
2021,modelo,modelo
2021,tienda,tiendar
2021,ecoeficiente,ecoeficiente
2021,tienda,tiendar
2021,esfuerzo,esfuerzo
2021,permitido,permitido
2021,cerrar,cerrar
2021,año,año
2021,2020,2020
2021,total,total
2021,tiendas,tienda
2021,implican,implicar
2021,reducción,reducción
2021,porcentaje,porcentaje
2021,consumo,consumo
2021,energético,energético
2021,respecto,respecto
2021,tienda,tiendar
2021,convencionalgracias,convencionalgracia
2021,ello,él
2021,año,año
2021,reducido,reducido
2021,consumo,consumo
2021,eléctrico,eléctrico
2021,2019,2019
2021,2020,2020
2021,millones,millón
2021,kwh,kwh
2021,unas,uno
2021,tasas,tasa
2021,consumo,consumo
2021,m3,m3
2021,mercancía,mercancía
2021,llega,llegar
2021,tienda,tiendar
2021,kwh,kwh
2021,2020,2020
2021,2019,2019
2021,respectivamente,respectivamente
2021,frente,frente
2021,kwh,kwh
2021,ejemplo,ejemplo
2021,2017,2017
2021,además,además
2021,seguido,seguido
2021,trabajando,trabajar
2021,iniciativas,iniciativa
2021,verdes,verde
2021,instalación,instalación
2021,puntos,punto
2021,recarga,recargar
2021,vehículos,vehículo
2021,eléctricos,eléctrico
2021,parkings,parkings
2021,prevención,prevención
2021,control,control
2021,fugas,fuga
2021,gases,gas
2021,refrigerantes,refrigerant
2021,mejoras,mejora
2021,relevantes,relevante
2021,evolución,evolución
2021,emisiones,emisión
2021,ocasionadas,ocasionado
2021,dichas,dicho
2021,fugas,fuga
2021,pasado,pasado
2021,porcentaje,porcentaje
2021,2017,2017
2021,porcentaje,porcentaje
2021,porcentaje,porcentaje
2021,2019,2019
2021,2020,2020
2021,respectivamentegestión,respectivamentegestión
2021,residuos,residuo
2021,reducción,reducción
2021,plástico,plástico
2021,estrategia,estrategia
2021,consciente,consciente
2021,oportunidades,oportunidad
2021,derivan,derivar
2021,buena,buen
2021,gestión,gestión
2021,residuos,residuo
2021,incidencia,incidencia
2021,ello,él
2021,sostenibilidad,sostenibilidad
2021,planeta,planeta
2021,hace,hacer
2021,años,año
2021,centra,centrar
2021,esfuerzos,esfuerzo
2021,reducción,reducción
2021,pilares,pilar
2021,economía,economía
2021,circular,circular
2021,principal,principal
2021,estrategiapara,estrategiapar
2021,ello,él
2021,además,además
2021,reforzar,reforzar
2021,sistemas,sistema
2021,consolidados,consolidado
2021,reutilización,reutilización
2021,reciclaje,reciclaje
2021,envases,envase
2021,comerciales,comercial
2021,2020,2020
2021,puesto,poner
2021,marcha,marcha
2021,llamada,llamado
2021,estrategia,estrategia
2021,cuenta,contar
2021,seis,seis
2021,acciones,acción
2021,reducir,reducir
2021,uso,uso
2021,plástico,plástico
2021,gestión,gestión
2021,responsable,responsable
2021,residuo,residuo
2021,conseguir,conseguir
2021,2025,2025
2021,triple,triple
2021,objetivo,objetivo
2021,reducir,reducir
2021,porcentaje,porcentaje
2021,plástico,plástico
2021,envases,envase
2021,envases,envase
2021,plástico,plástico
2021,reciclables,reciclabl
2021,reciclar,reciclar
2021,residuo,residuo
2021,plásticocon,plásticocon
2021,objetivo,objetivo
2021,compañía,compañía
2021,eliminado,eliminado
2021,bolsas,bolsa
2021,plástico,plástico
2021,solo,solo
2021,uso,uso
2021,todas,todo
2021,secciones,sección
2021,así,así
2021,desechables,desechabl
2021,plástico,plástico
2021,solo,solo
2021,uso,uso
2021,sustituido,sustituir
2021,menaje,menaje
2021,sostenible,sostenible
2021,próximos,próximo
2021,cinco,cinco
2021,años,año
2021,compañía,compañía
2021,reducirá,reducir
2021,colaboración,colaboración
2021,proveedores,proveedor
2021,plástico,plástico
2021,envases,envase
2021,marca,marca
2021,propia,propio
2021,proporcionará,proporcionar
2021,información,información
2021,eljefe,eljefe
2021,clientes,cliente
2021,reciclaje,reciclaje
2021,impulsar,impulsar
2021,facilitar,facilitar
2021,separación,separación
2021,residuos,residuo
2021,tiendas,tienda
2021,hogares,hogar
2021,medidas,medida
2021,permitido,permitido
2021,reciclar,reciclar
2021,solo,solo
2021,2020,2020
2021,toneladas,tonelada
2021,plástico,plástico
2021,elaborar,elaborar
2021,bolsas,bolsa
2021,reutilizables,reutilizabl
2021,lograr,lograr
2021,ahorro,ahorro
2021,toneladas,tonelada
2021,año,año
2021,materiales,material
2021,solo,solo
2021,uso,uso
2021,invertirá,invertir
2021,millones,millón
2021,euros,euros
2021,2025,2025
2021,ejecución,ejecución
2021,estrategia,estrategia
2021,consecución,consecución
2021,compromisos,compromiso
2021,implica,implicar
2021,además,además
2021,transformar,transformar
2021,tienda,tiendar
2021,centros,centro
2021,cadena,cadén
2021,2021comprometidos,2021comprometidos
2021,entorno,entorno
2021,producción,producción
2021,sostenible,sostenible
2021,tn,tn
2021,productos,producto
2021,donadas,donada
2021,certificados,certificado
2021,sostenibilidad,sostenibilidad
2021,bienestar,bienestar
2021,animalademás,animalademás
2021,ello,él
2021,dentro,dentro
2021,reducción,reducción
2021,desperdicio,desperdicio
2021,estrategia,estrategia
2021,incluyen,incluir
2021,iniciativas,iniciativa
2021,donación,donación
2021,productos,producto
2021,aptos,apto
2021,consumo,consumo
2021,iniciativa,iniciativo
2021,2020,2020
2021,permitido,permitido
2021,colaborar,colaborar
2021,comedores,comedor
2021,sociales,social
2021,bancos,banco
2021,alimentos,alimento
2021,donado,donado
2021,conjunto,conjunto
2021,total,total
2021,toneladas,tonelada
2021,productos,producto
2021,españa,españa
2021,portugalparalelamente,portugalparalelamente
2021,compañía,compañía
2021,seguido,seguido
2021,reforzando,reforzar
2021,vínculos,vínculo
2021,sociedad,sociedad
2021,medio,medio
2021,puesta,puesto
2021,marcha,marcha
2021,proyectos,proyecto
2021,fomentan,fomentar
2021,modelo,modelo
2021,producción,producción
2021,consumo,consumo
2021,sostenible,sostenible
2021,tal,tal
2021,caso,caso
2021,ejemplo,ejemplo
2021,creación,creación
2021,cátedra,cátedra
2021,economía,economía
2021,circular,circular
2021,upfbsm,upfbsm
2021,políticas,política
2021,bienestar,bienestar
2021,animal,animal
2021,impulsa,impulsar
2021,sentido,sentido
2021,destaca,destacar
2021,adhesión,adhesión
2021,proveedores,proveedor
2021,plan,plan
2021,nacional,nacional
2021,frente,frente
2021,resistencia,resistencia
2021,antibióticos,antibiótico
2021,así,así
2021,diferentes,diferente
2021,certificaciones,certificación
2021,cuentan,contar
2021,ejemplo,ejemplo
2021,caso,caso
2021,proveedores,proveedor
2021,acuicultura,acuicultura
2021,totalidad,totalidad
2021,certificados,certificado
2021,buenas,buena
2021,prácticas,práctica
2021,sostenibilidad,sostenibilidad
2021,bienestar,bienestar
2021,animal,animal
2021,agricultura,agricultura
2021,porcentaje,porcentaje
2021,adheridos,adherido
2021,global,global
2021,gap,gap
2021,norma,norma
2021,voluntaria,voluntario
2021,asegurar,asegurar
2021,inocuidad,inocuidad
2021,alimentaria,alimentario
2021,sostenibilidad,sostenibilidad
2021,explotaciones,explotación
2021,agrícolas,agrícola
2021,dentro,dentro
2021,compromiso,compromiso
2021,compartir,compartir
2021,sociedad,sociedad
2021,parte,parte
2021,cuanto,cuanto
2021,recibe,recibir
2021,integra,integro
2021,plan,plan
2021,responsabilidad,responsabilidad
2021,social,social
2021,día,día
2021,día,día
2021,actividad,actividad
2021,atendiendo,atender
2021,componente,componente
2021,social,social
2021,ético,ético
2021,través,través
2021,distintas,distinto
2021,líneas,línea
2021,actuación,actuación
2021,sostenibles,sostenible
2021,refuerzan,reforzar
2021,apuesta,apostar
2021,crecimiento,crecimiento
2021,compartidomás,compartidomás
2021,información,información
2021,sección,sección
2021,web,web
2021,cuidemos,cuider
2021,planeta,planeta
2021,recién,recién
2021,publicada,publicado
2021,memoria,memorio
2021,medioambiental,medioambiental
2021,20192020,20192020
2021,invierte,invierte
2021,millones,millón
2021,euros,euros
2021,bloque,bloque
2021,logístico,logístico
2021,getafe,getafe
2021,madrid,madrid
2021,compañía,compañía
2021,supermercados,supermercado
2021,físicos,físico
2021,venta,venta
2021,online,online
2021,puesto,poner
2021,marcha,marcha
2021,nuevo,nuevo
2021,bloque,bloque
2021,logístico,logístico
2021,polígono,polígono
2021,gavilanes,gavilán
2021,localidad,localidad
2021,madrileña,madrileño
2021,getafe,getafe
2021,puesta,puesto
2021,marcha,marcha
2021,bloque,bloque
2021,supuesto,supuesto
2021,creación,creación
2021,puestos,puesto
2021,trabajo,trabajar
2021,dentro,dentro
2021,plantilla,plantilla
2021,total,total
2021,personas,persona
2021,actualmente,actualmente
2021,trabajan,trabajar
2021,bloque,bloque
2021,todas,todo
2021,formadas,formado
2021,desempeñar,desempeñar
2021,responsabilidadeste,responsabilidadeste
2021,nuevo,nuevo
2021,almacén,almacén
2021,plenamente,plenamente
2021,operativo,operativo
2021,actualidad,actualidad
2021,complementa,complementar
2021,actividad,actividad
2021,hace,hacer
2021,años,año
2021,viene,venir
2021,llevando,llevar
2021,cabo,cabo
2021,bloque,bloque
2021,logístico,logístico
2021,ciempozuelos,ciempozue él
2021,servirá,servir
2021,tiendas,tienda
2021,provincias,provincia
2021,madrid,madrid
2021,guadalajara,guadalajara
2021,cuenca,cuencar
2021,además,además
2021,almacén,almacén
2021,online,online
2021,colmena,colmena
2021,getafe,getafe
2021,trata,tratar
2021,importante,importante
2021,inversión,inversión
2021,compañía,compañía
2021,quiere,querer
2021,garantizar,garantizar
2021,reforzar,reforzar
2021,servicio,servicio
2021,tiendas,tienda
2021,zona,zona
2021,centro,centro
2021,paíseste,paíseste
2021,nuevo,nuevo
2021,centro,centro
2021,distribución,distribución
2021,supuesto,supuesto
2021,inversión,inversión
2021,millones,millón
2021,euros,euros
2021,ubica,ubico
2021,superficie,superficie
2021,metros,metro
2021,cuadrados,cuadrado
2021,ubicado,ubicado
2021,nave,nave
2021,secos,seco
2021,superficie,superficie
2021,construida,construido
2021,metros,metro
2021,cuadrados,cuadrado
2021,nave,nave
2021,frescos,fresco
2021,ubica,ubico
2021,zona,zona
2021,frío,frío
2021,congelado,congelado
2021,superficie,superficie
2021,construida,construido
2021,metros,metro
2021,cuadradoseste,cuadradoseste
2021,esfuerzo,esfuerzo
2021,inversor,inversor
2021,reafirma,reafirmar
2021,compromiso,compromiso
2021,compañía,compañía
2021,comunidad,comunidad
2021,autónoma,autónomo
2021,actualmente,actualmente
2021,cuenta,contar
2021,tiendas,tienda
2021,asimismo,asimismo
2021,compañía,compañía
2021,dejado,dejado
2021,consolidar,consolidar
2021,proyecto,proyecto
2021,empresarial,empresarial
2021,zona,zona
2021,2020,2020
2021,abrió,abrir
2021,nuevas,nuevo
2021,tiendas,tienda
2021,cerró,cerrar
2021,ajustaban,ajustar
2021,nuevos,nuevo
2021,estándares,estándar
2021,calidad,calidad
2021,reformó,reformar
2021,adaptarlas,adaptar él
2021,nuevo,nuevo
2021,modelo,modelo
2021,tienda,tiendar
2021,eficiente,eficiente
2021,contando,contar
2021,finales,final
2021,año,año
2021,supermercados,supermercado
2021,nuevo,nuevo
2021,modelo,modelo
2021,además,además
2021,siguió,seguir
2021,implantando,implantar
2021,nueva,nuevo
2021,sección,sección
2021,listo,listo
2021,comer,comer
2021,disponible,disponible
2021,supermercados,supermercado
2021,cierre,cerrar
2021,2020,2020
2021,avanzando,avanzar
2021,proyecto,proyecto
2021,frescos,fresco
2021,global,global
2021,comunidad,comunidad
2021,madrid,madrid
2021,creó,crear
2021,nuevos,nuevo
2021,empleos,empleo
2021,estables,estable
2021,calidad,calidad
2021,finalizó,finalizar
2021,ejercicio,ejercicio
2021,plantilla,plantilla
2021,formada,formado
2021,personas,persona
2021,comunidad,comunidad
2021,autónoma,autónomo
2021,además,además
2021,2020,2020
2021,inversión,inversión
2021,compañía,compañía
2021,ascendió,ascender
2021,millones,millón
2021,euros,euros
2021,destinada,destinado
2021,contribuir,contribuir
2021,activación,activación
2021,económica,económico
2021,región,región
2021,respecta,respectar
2021,compras,compra
2021,proveedores,proveedor
2021,zona,zona
2021,colabora,colabora
2021,aproximadamente,aproximadamente
2021,proveedores,proveedor
2021,totaler,totaler
2021,ascendieron,ascender
2021,millones,millón
2021,eurosasimismo,eurosasimismo
2021,compañía,compañía
2021,mantiene,mantener
2021,compromiso,compromiso
2021,social,social
2021,vecinos,vecino
2021,vecinas,vecina
2021,zonas,zona
2021,presencia,presencia
2021,actividad,actividad
2021,caso,caso
2021,comunidad,comunidad
2021,madrid,madrid
2021,pasado,pasado
2021,ejercicio,ejercicio
2021,donó,donar
2021,toneladas,tonelada
2021,productos,producto
2021,primera,primero
2021,necesidad,necesidad
2021,total,total
2021,comedores,comedor
2021,sociales,social
2021,entidades,entidad
2021,benéficas,benéfico
2021,porcentaje,porcentaje
2021,2019interior,2019interior
2021,bloque,bloque
2021,logístico,logístico
2021,getafe,getafe
2021,madridbloque,madridbloque
2021,logístico,logístico
2021,getafe,getafe
2021,madrid,madrid
2021,pone,poner
2021,marcha,marcha
2021,nuevo,nuevo
2021,bloque,bloque
2021,logístico,logístico
2021,zaragoza,zaragozar
2021,tras,tras
2021,invertir,invertir
2021,millones,millón
2021,euros,euros
2021,compañía,compañía
2021,supermercados,supermercado
2021,físicos,físico
2021,venta,venta
2021,online,online
2021,pone,poner
2021,marcha,marcha
2021,bloque,bloque
2021,logístico,logístico
2021,zaragoza,zaragozar
2021,tras,tras
2021,invertir,invertir
2021,millones,millón
2021,euros,euros
2021,finalización,finalización
2021,almacén,almacén
2021,secos,seco
2021,permite,permitir
2021,puesta,puesto
2021,funcionamiento,funcionamiento
2021,totalidad,totalidad
2021,nuevo,nuevo
2021,bloque,bloque
2021,logístico,logístico
2021,ubicado,ubicado
2021,plataforma,plataforma
2021,logística,logístico
2021,plaza,plazar
2021,zaragoza,zaragozar
2021,esfuerzo,esfuerzo
2021,inversor,inversor
2021,reafirma,reafirmar
2021,compromiso,compromiso
2021,compañía,compañía
2021,aragón,aragón
2021,actualmente,actualmente
2021,cuenta,contar
2021,tiendas,tienda
2021,asimismo,asimismo
2021,compañía,compañía
2021,dejado,dejado
2021,consolidar,consolidar
2021,proyecto,proyecto
2021,empresarial,empresarial
2021,región,región
2021,abrió,abrir
2021,nuevas,nuevo
2021,tiendas,tienda
2021,2020,2020
2021,cerró,cerrar
2021,ajustaban,ajustar
2021,nuevos,nuevo
2021,estándares,estándar
2021,calidad,calidad
2021,reformó,reformar
2021,adaptarlas,adaptar él
2021,nuevo,nuevo
2021,modelo,modelo
2021,tienda,tiendar
2021,eficiente,eficiente
2021,finales,final
2021,año,año
2021,contaba,contar
2021,total,total
2021,supermercados,supermercado
2021,nuevo,nuevo
2021,modelo,modelo
2021,además,además
2021,siguió,seguir
2021,implantando,implantar
2021,nueva,nuevo
2021,sección,sección
2021,listo,listo
2021,comer,comer
2021,disponible,disponible
2021,supermercados,supermercado
2021,avanzando,avanzar
2021,proyecto,proyecto
2021,frescos,fresco
2021,global,global
2021,aragón,aragón
2021,creó,crear
2021,nuevos,nuevo
2021,empleos,empleo
2021,estables,estable
2021,calidad,calidad
2021,finalizó,finalizar
2021,ejercicio,ejercicio
2021,plantilla,plantilla
2021,formada,formado
2021,personas,persona
2021,comunidad,comunidad
2021,autónoma,autónomo
2021,además,además
2021,2020,2020
2021,inversión,inversión
2021,compañía,compañía
2021,ascendió,ascender
2021,millones,millón
2021,euros,euros
2021,destinada,destinado
2021,contribuir,contribuir
2021,activación,activación
2021,económica,económico
2021,región,región
2021,respecta,respectar
2021,compras,compra
2021,proveedores,proveedor
2021,zona,zona
2021,colabora,colabora
2021,proveedores,proveedor
2021,totaler,totaler
2021,ascendieron,ascender
2021,millones,millón
2021,eurosasimismo,eurosasimismo
2021,compañía,compañía
2021,mantiene,mantener
2021,compromiso,compromiso
2021,social,social
2021,vecinos,vecino
2021,vecinas,vecina
2021,zonas,zona
2021,presencia,presencia
2021,actividad,actividad
2021,caso,caso
2021,aragón,aragón
2021,pasado,pasado
2021,ejercicio,ejercicio
2021,donó,donar
2021,toneladas,tonelada
2021,productos,producto
2021,primera,primero
2021,necesidad,necesidad
2021,bancos,banco
2021,alimentos,alimento
2021,aragón,aragón
2021,comedores,comedor
2021,sociales,social
2021,varias,varios
2021,entidades,entidad
2021,benéficas,benéfico
2021,supuso,suponer
2021,porcentaje,porcentaje
2021,2019nuevo,2019nuevo
2021,bloque,bloque
2021,logistico,logistico
2021,zaragoza,zaragozar
2021,inicia,iniciar
2021,obras,obra
2021,nuevo,nuevo
2021,almacén,almacén
2021,online,online
2021,alicante,alicante
2021,inversión,inversión
2021,millones,millón
2021,euros,euros
2021,compañía,compañía
2021,supermercados,supermercado
2021,físicos,físico
2021,venta,venta
2021,online,online
2021,comenzado,comenzado
2021,trabajos,trabajo
2021,construcción,construcción
2021,almacén,almacén
2021,exclusivo,exclusivo
2021,compra,compra
2021,online,online
2021,alicante,alicante
2021,vendrá,venir
2021,sumarse,sumar él
2021,marcha,marcha
2021,valencia,valencia
2021,barcelona,barcelona
2021,madrid,madrid
2021,colmena,colmena
2021,internamente,internamente
2021,compañía,compañía
2021,denomina,denominar
2021,almacenes,almacén
2021,destinados,destinado
2021,servicio,servicio
2021,online,online
2021,ubicada,ubicado
2021,carretera,carreterar
2021,ocaña,ocaña
2021,detrás,detrás
2021,mercalicante,mercalicante
2021,prevista,previsto
2021,inversión,inversión
2021,millones,millón
2021,euros,euros
2021,fase,fase
2021,construcción,construcción
2021,participan,participar
2021,proveedores,proveedor
2021,dando,dar
2021,empleo,empleo
2021,personas,persona
2021,nave,nave
2021,ocupará,ocupar
2021,m2,m2
2021,parcela,parcela
2021,m2,m2
2021,superficie,superficie
2021,espera,esperar
2021,puesta,puesto
2021,marcha,marcha
2021,mediados,mediados
2021,próximo,próximo
2021,añodesde,añodesde
2021,colmena,colmena
2021,gestionarán,gestionar
2021,prepararán,preparar
2021,pedidos,pedido
2021,online,online
2021,previsión,previsión
2021,ofrecer,ofrecer
2021,nuevo,nuevo
2021,servicio,servicio
2021,ciudad,ciudad
2021,alicante,alicante
2021,función,función
2021,evolución,evolución
2021,proyecto,proyecto
2021,compañía,compañía
2021,prevé,prever
2021,expandir,expandir
2021,servicio,servicio
2021,municipios,municipio
2021,provincia,provincia
2021,equipo,equipo
2021,trabajará,trabajar
2021,colmena,colmena
2021,alicante,alicante
2021,compuesto,compuesto
2021,aproximadamente,aproximadamente
2021,personas,persona
2021,repartidores,repartidor
2021,pickers,picker
2021,sostenibilidad,sostenibilidad
2021,eficienciala,eficienciala
2021,nueva,nuevo
2021,compra,compra
2021,online,online
2021,persigue,perseguir
2021,mejorar,mejorar
2021,experiencia,experiencia
2021,eljefe,eljefe
2021,cliente,cliente
2021,habilitar,habilitar
2021,nueva,nuevo
2021,web,web
2021,compra,compra
2021,aplicación,aplicación
2021,móvil,móvil
2021,además,además
2021,llevar,llevar
2021,asociados,asociado
2021,importantes,importante
2021,cambios,cambio
2021,estructurales,estructural
2021,permiten,permitir
2021,optimizar,optimizar
2021,procesos,proceso
2021,preparación,preparación
2021,reparto,reparto
2021,trasladar,trasladar
2021,preparación,preparación
2021,envío,envío
2021,pedidos,pedido
2021,colmena,colmena
2021,lugar,lugar
2021,gestionarlos,gestionarlo
2021,tiendas,tienda
2021,incrementa,incrementar
2021,productividad,productividad
2021,eficiencia,eficiencia
2021,garantizando,garantizar
2021,mejor,mejor
2021,servicioademás,servicioademás
2021,flota,flota
2021,vehículos,vehículo
2021,online,online
2021,compuesta,compuesto
2021,vehículos,vehículo
2021,gas,gas
2021,pueden,poder
2021,transportar,transportar
2021,pedidos,pedido
2021,diseñados,diseñado
2021,exclusivamente,exclusivamente
2021,zonas,zona
2021,temperatura,temperatura
2021,adaptadas,adaptado
2021,cada,cada
2021,tipo,tipo
2021,producto,producto
2021,temperatura,temperatura
2021,ambiente,ambiente
2021,refrigerado,refrigerado
2021,congelado,congelado
2021,además,además
2021,incorpora,incorporar
2021,sistema,sistema
2021,descarga,descargo
2021,mecanizado,mecanizado
2021,minimiza,minimizo
2021,manipulación,manipulación
2021,carga,carga
2021,reducción,reducción
2021,consiguiente,consiguiente
2021,sobreesfuerzos,sobreesfuerzo
2021,trabajadoras,trabajadora
2021,trabajadores,trabajador
2021,disminución,disminución
2021,tiempo,tiempo
2021,descarga,descargo
2021,trabajadores,trabajador
2021,colmena,colmena
2021,getafe,getafe
2021,madridinterior,madridinterior
2021,colmena,colmena
2021,valència,valèncio
2021,valencia,valencia
2021,cumple,cumplir
2021,año,año
2021,estrategia,estrategia
2021,reducción,reducción
2021,plástico,plástico
2021,fiel,fiel
2021,compromiso,compromiso
2021,seguir,seguir
2021,cuidando,cuidar
2021,planeta,planeta
2021,además,además
2021,reforzar,reforzar
2021,sistemas,sistema
2021,consolidados,consolidado
2021,reutilización,reutilización
2021,reciclaje,reciclaje
2021,envases,envase
2021,comerciales,comercial
2021,desarrolla,desarrollar
2021,hace,hacer
2021,dos,dos
2021,años,año
2021,estrategia,estrategia
2021,reducción,reducción
2021,plástico,plástico
2021,adecuada,adecuado
2021,gestión,gestión
2021,residuosla,residuoslar
2021,estrategia,estrategia
2021,consta,constar
2021,seis,seis
2021,acciones,acción
2021,concretas,concreta
2021,conseguir,conseguir
2021,2025,2025
2021,triple,triple
2021,objetivo,objetivo
2021,reducir,reducir
2021,porcentaje,porcentaje
2021,plástico,plástico
2021,envases,envase
2021,envases,envase
2021,plástico,plástico
2021,reciclables,reciclabl
2021,reciclar,reciclar
2021,residuo,residuo
2021,plásticocon,plásticocon
2021,objetivo,objetivo
2021,compañía,compañía
2021,eliminado,eliminado
2021,bolsas,bolsa
2021,plástico,plástico
2021,solo,solo
2021,uso,uso
2021,todas,todo
2021,secciones,sección
2021,sustituido,sustituir
2021,bolsas,bolsa
2021,compostables,compostabl
2021,evitando,evitar
2021,tn,tn
2021,plástico,plástico
2021,año,año
2021,así,así
2021,eliminado,eliminado
2021,productos,producto
2021,desechables,desechabl
2021,plástico,plástico
2021,solo,solo
2021,uso,uso
2021,sustituido,sustituir
2021,menaje,menaje
2021,sostenible,sostenible
2021,fabricado,fabricar
2021,materiales,material
2021,respetuosos,respetuoso
2021,medio,medio
2021,ambiente,ambiente
2021,reducción,reducción
2021,tn,tn
2021,plástico,plástico
2021,año,año
2021,próximos,próximo
2021,años,año
2021,envases,envase
2021,utilizará,utilizar
2021,compañía,compañía
2021,reciclables,reciclabl
2021,seguirá,seguir
2021,reduciendo,reducir
2021,plástico,plástico
2021,envases,envase
2021,marca,marca
2021,propia,propio
2021,colaboración,colaboración
2021,proveedores,proveedor
2021,además,además
2021,compañía,compañía
2021,proporcionará,proporcionar
2021,información,información
2021,eljefe,eljefe
2021,clientes,cliente
2021,reciclaje,reciclaje
2021,impulsar,impulsar
2021,facilitar,facilitar
2021,separación,separación
2021,residuos,residuo
2021,tiendas,tienda
2021,hogarespara,hogaresparar
2021,llevar,llevar
2021,cabo,cabo
2021,reducción,reducción
2021,plástico,plástico
2021,envases,envase
2021,empresa,empresa
2021,aplicando,aplicar
2021,diferentes,diferente
2021,estrategias,estrategia
2021,eliminación,eliminación
2021,plástico,plástico
2021,aporta,aportar
2021,valor,valor
2021,sustitución,sustitución
2021,materiales,material
2021,siempre,siempre
2021,afecte,afectar
2021,calidad,calidad
2021,seguridad,seguridad
2021,alimentaria,alimentario
2021,reducción,reducción
2021,reutilización,reutilización
2021,incorporación,incorporación
2021,material,material
2021,reciclado,reciclado
2021,composición,composición
2021,disminuir,disminuir
2021,uso,uso
2021,materiales,material
2021,vírgenes,vírgén
2021,fomentar,fomentar
2021,economía,economía
2021,circular,circular
2021,realizado,realizado
2021,múltiples,múltiple
2021,cambios,cambio
2021,ejemplo,ejemplo
2021,cambiar,cambiar
2021,bolsa,bolso
2021,plástico,plástico
2021,caja,cajar
2021,cartón,cartón
2021,toda,todo
2021,categoría,categoría
2021,cápsulas,capsu él
2021,café,café
2021,hacendado,hacendado
2021,además,además
2021,reducir,reducir
2021,plástico,plástico
2021,propias,propio
2021,cápsulas,capsu él
2021,supone,suponer
2021,reducción,reducción
2021,total,total
2021,tnaño,tnaño
2021,envase,envasir
2021,tabletas,tableta
2021,chocolate,chocolate
2021,classic,classic
2021,hacendado,hacendado
2021,cambiado,cambiado
2021,plástico,plástico
2021,papel,papel
2021,reduciendo,reducir
2021,así,así
2021,tnaño,tnaño
2021,bolsas,bolsa
2021,bocadillo,bocadillo
2021,plástico,plástico
2021,ahora,ahora
2021,papel,papel
2021,suponen,suponer
2021,reducción,reducción
2021,tnaño,tnaño
2021,categoría,categoría
2021,ambientadores,ambientador
2021,varitas,varita
2021,modificada,modificado
2021,totalidad,totalidad
2021,cambio,cambio
2021,envase,envasir
2021,vidrio,vidrio
2021,supone,suponer
2021,reducción,reducción
2021,tnaño,tnaño
2021,múltiples,múltiple
2021,ejemplos,ejemplo
2021,reducción,reducción
2021,compañía,compañía
2021,impulsando,impulsar
2021,buscando,buscar
2021,siempre,siempre
2021,opciones,opción
2021,sostenibles,sostenible
2021,apuesta,apostar
2021,fomentar,fomentar
2021,economía,economía
2021,circular,circular
2021,reutilización,reutilización
2021,materiales,material
2021,recursosejemplos,recursosejemplo
2021,reducción,reducción
2021,plástico,plástico
2021,llevando,llevar
2021,cabo,cabo
2021,envasesla,envasesla
2021,compañía,compañía
2021,invertirá,invertir
2021,millones,millón
2021,euros,euros
2021,estrategia,estrategia
2021,paso,paso
2021,adelante,adelante
2021,compromiso,compromiso
2021,seguir,seguir
2021,cuidando,cuidar
2021,planetaen,planetair
2021,último,último
2021,año,año
2021,compañía,compañía
2021,cumplido,cumplido
2021,dos,dos
2021,primeras,primero
2021,acciones,acción
2021,plan,plan
2021,compromiso,compromiso
2021,convertir,convertir
2021,centros,centro
2021,tiendas,tienda
2021,menos,menos
2021,año,año
2021,supuesto,supuesto
2021,inversión,inversión
2021,millones,millón
2021,eurosel,eurosel
2021,desarrollo,desarrollo
2021,estrategia,estrategia
2021,conlleva,conllevar
2021,modificaciones,modificación
2021,diferentes,diferente
2021,procesos,proceso
2021,compañía,compañía
2021,rediseño,rediseño
2021,envases,envase
2021,futuro,futuro
2021,coordinación,coordinación
2021,proveedores,proveedor
2021,adaptación,adaptación
2021,tiendas,tienda
2021,logística,logístico
2021,gestión,gestión
2021,residuos,residuo
2021,etc,etc
2021,total,total
2021,previsto,previsto
2021,invertir,invertir
2021,millones,millón
2021,euros,euros
2021,próximos,próximo
2021,cuatro,cuatro
2021,años,año
2021,llevar,llevar
2021,cabo,cabo
2021,movimientos,movimiento
2021,forman,formar
2021,parte,parte
2021,dicha,dicho
2021,estrategiaen,estrategiaen
2021,siete,siete
2021,meses,mes
2021,pesar,pesar
2021,situación,situación
2021,provocada,provocado
2021,crisis,crisis
2021,sanitaria,sanitario
2021,empresa,empresa
2021,transformado,transformado
2021,todas,todo
2021,tiendas,tienda
2021,nuevo,nuevo
2021,modelo,modelo
2021,tienda,tiendar
2021,ofrece,ofrecer
2021,eljefe,eljefe
2021,información,información
2021,reciclaje,reciclaje
2021,nuevas,nuevo
2021,bolsas,bolsa
2021,sección,sección
2021,pictogramas,pictograma
2021,indicativos,indicativo
2021,envases,envase
2021,facilitar,facilitar
2021,correcta,correcto
2021,separación,separación
2021,nuevas,nuevo
2021,papeleras,papelera
2021,reciclar,reciclar
2021,secciones,sección
2021,entradas,entrada
2021,sección,sección
2021,listo,listo
2021,comer,comer
2021,además,además
2021,nuevo,nuevo
2021,modelo,modelo
